date,terminal_id,terminal_name,region,inbound_train_count,inbound_car_count,cars_on_hand,yard_occupancy_pct,crew_starts_available,locomotive_availability_pct,is_weekend,month,target_dwell_hours
2022-02-10,T06,Stockton,West,7,207,69,12.5,16,85.9,0,2,20.7
2022-02-10,T07,Amarillo,South,8,180,157,26.2,11,94.7,0,2,18.3
2022-02-10,T08,Havre,North,5,127,392,98.0,8,89.4,0,2,20.4
2022-02-11,T01,Barstow,West,13,398,252,28.0,18,91.1,0,2,21.0
2022-02-11,T02,Alliance,Midwest,16,319,111,10.1,16,81.7,0,2,12.9
2022-02-11,T03,Galesburg,Midwest,15,398,338,45.1,20,81.2,0,2,18.3
2022-02-11,T04,Memphis,South,13,320,931,98.0,19,90.9,0,2,22.4
2022-02-11,T05,Kansas City,Midwest,16,449,1176,98.0,19,86.2,0,2,21.1
2022-02-11,T06,Stockton,West,9,192,55,10.0,7,88.0,0,2,16.9
2022-02-11,T07,Amarillo,South,10,236,188,31.3,8,88.1,0,2,16.6
2022-02-11,T08,Havre,North,7,130,392,98.0,6,88.8,0,2,16.6
2022-02-12,T01,Barstow,West,9,197,90,10.0,11,88.3,1,2,18.0
2022-02-12,T02,Alliance,Midwest,8,160,110,10.0,22,89.1,1,2,18.9
2022-02-12,T03,Galesburg,Midwest,7,170,82,10.9,13,87.2,1,2,19.4
2022-02-12,T04,Memphis,South,10,231,900,94.7,11,87.6,1,2,19.7
2022-02-12,T05,Kansas City,Midwest,11,259,1045,87.1,20,84.7,1,2,24.0
2022-02-12,T06,Stockton,West,7,144,55,10.0,6,92.7,1,2,26.9
2022-02-12,T07,Amarillo,South,5,124,60,10.0,6,91.3,1,2,14.5
2022-02-12,T08,Havre,North,3,82,352,88.0,6,95.3,1,2,23.8
2022-02-13,T01,Barstow,West,8,155,90,10.0,19,79.6,1,2,18.8
2022-02-13,T02,Alliance,Midwest,8,177,110,10.0,13,83.7,1,2,15.7
2022-02-13,T03,Galesburg,Midwest,6,138,75,10.0,17,86.7,1,2,25.8
2022-02-13,T04,Memphis,South,9,171,889,93.6,18,80.9,1,2,19.0
2022-02-13,T05,Kansas City,Midwest,18,448,1176,98.0,17,83.6,1,2,18.7
2022-02-13,T06,Stockton,West,6,145,55,10.0,9,91.8,1,2,21.4
2022-02-13,T07,Amarillo,South,7,124,60,10.0,13,88.3,1,2,24.4
2022-02-13,T08,Havre,North,6,113,392,98.0,5,89.0,1,2,21.9
2022-02-14,T01,Barstow,West,14,233,93,10.3,19,90.1,0,2,15.4
2022-02-14,T02,Alliance,Midwest,9,246,110,10.0,21,87.3,0,2,16.7
2022-02-14,T03,Galesburg,Midwest,14,389,269,35.9,9,87.9,0,2,17.4
2022-02-14,T04,Memphis,South,10,218,931,98.0,20,88.1,0,2,22.1
2022-02-14,T05,Kansas City,Midwest,12,279,1066,88.8,26,92.6,0,2,21.2
2022-02-14,T06,Stockton,West,6,153,55,10.0,12,90.5,0,2,18.3
2022-02-14,T07,Amarillo,South,15,336,214,35.7,10,88.1,0,2,18.7
2022-02-14,T08,Havre,North,6,136,392,98.0,7,81.9,0,2,15.0
2022-02-15,T01,Barstow,West,14,316,121,13.4,23,93.5,0,2,17.4
2022-02-15,T02,Alliance,Midwest,11,257,110,10.0,22,95.1,0,2,16.5
2022-02-15,T03,Galesburg,Midwest,9,159,75,10.0,16,93.9,0,2,15.1
2022-02-15,T04,Memphis,South,12,260,931,98.0,21,81.1,0,2,24.6
2022-02-15,T05,Kansas City,Midwest,12,240,1069,89.1,13,86.4,0,2,24.0
2022-02-15,T06,Stockton,West,6,150,55,10.0,10,86.3,0,2,16.0
2022-02-15,T07,Amarillo,South,9,245,100,16.7,13,87.8,0,2,15.4
2022-02-15,T08,Havre,North,2,46,333,83.2,6,84.9,0,2,15.8
2022-02-16,T01,Barstow,West,14,313,90,10.0,17,92.6,0,2,16.3
2022-02-16,T02,Alliance,Midwest,11,242,110,10.0,17,93.1,0,2,23.6
2022-02-16,T03,Galesburg,Midwest,6,118,75,10.0,18,85.7,0,2,19.3
2022-02-16,T04,Memphis,South,13,293,931,98.0,20,78.6,0,2,20.4
2022-02-16,T05,Kansas City,Midwest,17,391,1176,98.0,24,89.3,0,2,16.5
2022-02-16,T06,Stockton,West,8,172,55,10.0,11,92.3,0,2,14.9
2022-02-16,T07,Amarillo,South,7,150,60,10.0,10,89.6,0,2,18.1
2022-02-16,T08,Havre,North,2,49,350,87.5,4,92.3,0,2,23.2
2022-02-17,T01,Barstow,West,11,235,90,10.0,18,90.3,0,2,22.5
2022-02-17,T02,Alliance,Midwest,16,440,219,19.9,17,89.5,0,2,18.7
2022-02-17,T03,Galesburg,Midwest,16,258,162,21.6,20,99.0,0,2,19.7
2022-02-17,T04,Memphis,South,9,204,892,93.9,19,91.5,0,2,26.7
2022-02-17,T05,Kansas City,Midwest,11,214,1049,87.4,29,88.4,0,2,20.4
2022-02-17,T06,Stockton,West,8,170,55,10.0,11,93.5,0,2,17.1
2022-02-17,T07,Amarillo,South,10,181,60,10.0,9,84.4,0,2,22.9
2022-02-17,T08,Havre,North,8,148,392,98.0,4,90.5,0,2,18.0
2022-02-18,T01,Barstow,West,15,360,144,16.0,21,82.4,0,2,23.4
2022-02-18,T02,Alliance,Midwest,11,242,110,10.0,18,88.0,0,2,19.1
2022-02-18,T03,Galesburg,Midwest,6,164,75,10.0,11,86.5,0,2,25.0
2022-02-18,T04,Memphis,South,14,389,931,98.0,19,91.8,0,2,25.4
2022-02-18,T05,Kansas City,Midwest,13,341,1176,98.0,30,83.1,0,2,23.9
2022-02-18,T06,Stockton,West,10,173,55,10.0,10,91.4,0,2,14.4
2022-02-18,T07,Amarillo,South,6,153,60,10.0,12,95.9,0,2,18.7
2022-02-18,T08,Havre,North,4,72,333,83.2,6,98.3,0,2,14.3
2022-02-19,T01,Barstow,West,10,245,90,10.0,13,86.3,1,2,17.6
2022-02-19,T02,Alliance,Midwest,9,266,110,10.0,20,84.5,1,2,17.3
2022-02-19,T03,Galesburg,Midwest,9,210,75,10.0,10,90.0,1,2,22.5
2022-02-19,T04,Memphis,South,12,269,854,89.9,12,80.5,1,2,18.9
2022-02-19,T05,Kansas City,Midwest,20,408,1176,98.0,17,86.1,1,2,16.7
2022-02-19,T06,Stockton,West,6,113,55,10.0,14,99.0,1,2,12.0
2022-02-19,T07,Amarillo,South,6,136,60,10.0,7,84.6,1,2,17.7
2022-02-19,T08,Havre,North,4,81,352,88.0,11,89.5,1,2,18.5
2022-02-20,T01,Barstow,West,7,170,90,10.0,10,96.9,1,2,16.9
2022-02-20,T02,Alliance,Midwest,9,192,110,10.0,22,89.9,1,2,14.9
2022-02-20,T03,Galesburg,Midwest,9,239,75,10.0,11,88.3,1,2,24.9
2022-02-20,T04,Memphis,South,10,179,818,86.1,16,88.2,1,2,26.6
2022-02-20,T05,Kansas City,Midwest,13,272,1102,91.8,24,89.8,1,2,21.1
2022-02-20,T06,Stockton,West,5,118,55,10.0,10,92.0,1,2,15.0
2022-02-20,T07,Amarillo,South,3,66,60,10.0,5,93.5,1,2,11.1
2022-02-20,T08,Havre,North,6,142,392,98.0,11,95.4,1,2,16.2
2022-02-21,T01,Barstow,West,8,179,90,10.0,24,83.4,0,2,14.0
2022-02-21,T02,Alliance,Midwest,12,238,110,10.0,19,93.2,0,2,20.6
2022-02-21,T03,Galesburg,Midwest,10,233,75,10.0,8,88.5,0,2,20.0
2022-02-21,T04,Memphis,South,11,257,929,97.8,14,88.4,0,2,27.2
2022-02-21,T05,Kansas City,Midwest,9,226,1103,91.9,16,96.0,0,2,20.0
2022-02-21,T06,Stockton,West,3,63,55,10.0,9,94.5,0,2,12.1
2022-02-21,T07,Amarillo,South,6,126,68,11.3,17,86.0,0,2,17.0
2022-02-21,T08,Havre,North,6,130,392,98.0,10,83.7,0,2,19.8
2022-02-22,T01,Barstow,West,6,120,90,10.0,15,85.1,0,2,14.7
2022-02-22,T02,Alliance,Midwest,18,402,184,16.7,28,88.9,0,2,16.4
2022-02-22,T03,Galesburg,Midwest,8,214,75,10.0,17,85.4,0,2,19.4
2022-02-22,T04,Memphis,South,13,368,931,98.0,18,86.2,0,2,28.5
2022-02-22,T05,Kansas City,Midwest,14,288,1176,98.0,28,85.4,0,2,20.4
2022-02-22,T06,Stockton,West,6,139,77,14.0,14,91.2,0,2,16.0
2022-02-22,T07,Amarillo,South,6,150,60,10.0,15,81.0,0,2,13.4
2022-02-22,T08,Havre,North,4,100,379,94.8,5,85.9,0,2,20.8
2022-02-23,T01,Barstow,West,4,101,90,10.0,18,93.7,0,2,15.1
2022-02-23,T02,Alliance,Midwest,22,486,191,17.4,25,80.1,0,2,14.7
2022-02-23,T03,Galesburg,Midwest,8,186,75,10.0,15,93.1,0,2,27.5
2022-02-23,T04,Memphis,South,19,429,931,98.0,19,81.2,0,2,15.2
2022-02-23,T05,Kansas City,Midwest,12,264,1176,98.0,19,88.3,0,2,16.1
2022-02-23,T06,Stockton,West,9,196,107,19.5,8,87.2,0,2,14.5
2022-02-23,T07,Amarillo,South,7,144,60,10.0,13,92.7,0,2,19.4
2022-02-23,T08,Havre,North,5,96,392,98.0,6,84.6,0,2,15.1
2022-02-24,T01,Barstow,West,4,93,90,10.0,22,88.3,0,2,25.1
2022-02-24,T02,Alliance,Midwest,10,204,110,10.0,23,89.5,0,2,21.9
2022-02-24,T03,Galesburg,Midwest,11,274,104,13.9,6,84.4,0,2,11.4
2022-02-24,T04,Memphis,South,6,131,694,73.1,24,95.0,0,2,20.4
2022-02-24,T05,Kansas City,Midwest,11,162,1176,98.0,28,93.2,0,2,21.5
2022-02-24,T06,Stockton,West,3,68,55,10.0,14,85.2,0,2,17.3
2022-02-24,T07,Amarillo,South,9,239,103,17.2,10,88.2,0,2,14.0
2022-02-24,T08,Havre,North,2,42,357,89.2,8,91.1,0,2,14.0
2022-02-25,T01,Barstow,West,13,338,257,28.6,15,82.7,0,2,17.2
2022-02-25,T02,Alliance,Midwest,12,368,180,16.4,13,79.9,0,2,15.6
2022-02-25,T03,Galesburg,Midwest,4,98,75,10.0,21,82.8,0,2,24.8
2022-02-25,T04,Memphis,South,10,222,807,84.9,12,83.4,0,2,23.9
2022-02-25,T05,Kansas City,Midwest,12,260,1176,98.0,20,93.7,0,2,16.1
2022-02-25,T06,Stockton,West,6,135,85,15.5,7,85.7,0,2,14.0
2022-02-25,T07,Amarillo,South,6,135,60,10.0,13,83.6,0,2,16.2
2022-02-25,T08,Havre,North,4,86,392,98.0,14,94.1,0,2,23.0
2022-02-26,T01,Barstow,West,7,180,90,10.0,14,95.2,1,2,17.7
2022-02-26,T02,Alliance,Midwest,8,191,110,10.0,11,92.4,1,2,15.6
2022-02-26,T03,Galesburg,Midwest,12,296,218,29.1,11,83.1,1,2,21.9
2022-02-26,T04,Memphis,South,11,273,909,95.7,18,80.5,1,2,27.7
2022-02-26,T05,Kansas City,Midwest,11,269,1176,98.0,25,86.0,1,2,18.5
2022-02-26,T06,Stockton,West,4,99,55,10.0,9,86.3,1,2,14.4
2022-02-26,T07,Amarillo,South,6,152,60,10.0,10,91.5,1,2,21.9
2022-02-26,T08,Havre,North,9,192,392,98.0,7,86.1,1,2,16.0
2022-02-27,T01,Barstow,West,7,133,90,10.0,13,91.4,1,2,21.4
2022-02-27,T02,Alliance,Midwest,8,194,110,10.0,19,86.4,1,2,21.8
2022-02-27,T03,Galesburg,Midwest,12,344,221,29.5,17,92.8,1,2,19.5
2022-02-27,T04,Memphis,South,11,244,931,98.0,12,83.1,1,2,17.7
2022-02-27,T05,Kansas City,Midwest,6,125,1110,92.5,11,89.3,1,2,22.2
2022-02-27,T06,Stockton,West,4,100,55,10.0,16,84.5,1,2,14.3
2022-02-27,T07,Amarillo,South,12,299,158,26.3,8,85.2,1,2,18.6
2022-02-27,T08,Havre,North,4,94,317,79.2,8,85.3,1,2,18.4
2022-02-28,T01,Barstow,West,17,324,218,24.2,18,86.0,0,2,15.6
2022-02-28,T02,Alliance,Midwest,17,365,189,17.2,19,82.7,0,2,19.0
2022-02-28,T03,Galesburg,Midwest,8,150,75,10.0,14,94.3,0,2,27.5
2022-02-28,T04,Memphis,South,10,185,926,97.5,25,91.1,0,2,23.5
2022-02-28,T05,Kansas City,Midwest,18,438,1176,98.0,26,91.6,0,2,19.6
2022-02-28,T06,Stockton,West,5,112,55,10.0,9,88.0,0,2,11.5
2022-02-28,T07,Amarillo,South,9,168,60,10.0,11,95.9,0,2,16.4
2022-02-28,T08,Havre,North,4,102,339,84.8,6,91.4,0,2,13.9
2022-03-01,T01,Barstow,West,14,295,167,18.6,24,83.3,0,3,21.8
2022-03-01,T02,Alliance,Midwest,12,253,110,10.0,15,91.9,0,3,14.6
2022-03-01,T03,Galesburg,Midwest,13,305,181,24.1,11,79.5,0,3,24.5
2022-03-01,T04,Memphis,South,22,463,931,98.0,25,85.3,0,3,20.2
2022-03-01,T05,Kansas City,Midwest,14,317,1115,92.9,24,90.2,0,3,17.2
2022-03-01,T06,Stockton,West,4,88,55,10.0,12,89.5,0,3,14.0
2022-03-01,T07,Amarillo,South,11,260,101,16.8,13,81.6,0,3,19.8
2022-03-01,T08,Havre,North,6,119,354,88.5,11,88.0,0,3,17.7
2022-03-02,T01,Barstow,West,14,282,99,11.0,17,96.2,0,3,20.3
2022-03-02,T02,Alliance,Midwest,13,337,110,10.0,25,90.1,0,3,17.1
2022-03-02,T03,Galesburg,Midwest,15,363,207,27.6,15,90.1,0,3,18.9
2022-03-02,T04,Memphis,South,13,297,836,88.0,25,84.9,0,3,17.4
2022-03-02,T05,Kansas City,Midwest,10,259,1117,93.1,31,92.8,0,3,15.0
2022-03-02,T06,Stockton,West,8,179,94,17.1,17,92.8,0,3,14.8
2022-03-02,T07,Amarillo,South,8,171,60,10.0,15,86.0,0,3,18.9
2022-03-02,T08,Havre,North,4,81,349,87.2,7,92.0,0,3,21.2
2022-03-03,T01,Barstow,West,12,307,90,10.0,19,87.6,0,3,17.6
2022-03-03,T02,Alliance,Midwest,18,321,110,10.0,23,88.9,0,3,20.7
2022-03-03,T03,Galesburg,Midwest,12,285,91,12.1,19,79.8,0,3,19.3
2022-03-03,T04,Memphis,South,9,222,806,84.8,18,90.9,0,3,13.7
2022-03-03,T05,Kansas City,Midwest,16,327,1176,98.0,32,92.8,0,3,19.8
2022-03-03,T06,Stockton,West,12,242,123,22.4,13,82.1,0,3,15.2
2022-03-03,T07,Amarillo,South,10,242,79,13.2,7,90.8,0,3,18.9
2022-03-03,T08,Havre,North,7,158,392,98.0,8,87.3,0,3,20.9
2022-03-04,T01,Barstow,West,16,390,97,10.8,24,92.4,0,3,19.9
2022-03-04,T02,Alliance,Midwest,22,427,140,12.7,23,95.8,0,3,16.3
2022-03-04,T03,Galesburg,Midwest,8,180,75,10.0,14,88.8,0,3,24.4
2022-03-04,T04,Memphis,South,10,213,831,87.5,27,90.2,0,3,24.5
2022-03-04,T05,Kansas City,Midwest,14,307,1176,98.0,26,90.5,0,3,14.5
2022-03-04,T06,Stockton,West,7,180,55,10.0,12,91.6,0,3,21.3
2022-03-04,T07,Amarillo,South,10,220,60,10.0,6,86.1,0,3,18.4
2022-03-04,T08,Havre,North,5,113,366,91.5,6,88.3,0,3,16.7
2022-03-05,T01,Barstow,West,8,213,90,10.0,12,92.3,1,3,26.4
2022-03-05,T02,Alliance,Midwest,8,177,110,10.0,13,91.9,1,3,17.5
2022-03-05,T03,Galesburg,Midwest,10,220,75,10.0,9,83.6,1,3,17.8
2022-03-05,T04,Memphis,South,11,244,887,93.4,17,79.3,1,3,22.7
2022-03-05,T05,Kansas City,Midwest,9,164,1095,91.2,22,90.1,1,3,22.3
2022-03-05,T06,Stockton,West,10,208,55,10.0,16,88.6,1,3,14.2
2022-03-05,T07,Amarillo,South,6,99,60,10.0,4,86.4,1,3,15.2
2022-03-05,T08,Havre,North,3,75,352,88.0,5,97.6,1,3,15.6
2022-03-06,T01,Barstow,West,15,368,166,18.4,12,85.0,1,3,17.8
2022-03-06,T02,Alliance,Midwest,16,431,303,27.5,28,84.4,1,3,22.1
2022-03-06,T03,Galesburg,Midwest,4,113,75,10.0,14,93.3,1,3,16.6
2022-03-06,T04,Memphis,South,11,255,931,98.0,20,90.5,1,3,22.2
2022-03-06,T05,Kansas City,Midwest,13,291,1176,98.0,19,85.7,1,3,18.6
2022-03-06,T06,Stockton,West,4,88,55,10.0,6,91.0,1,3,21.8
2022-03-06,T07,Amarillo,South,3,74,60,10.0,7,90.9,1,3,12.6
2022-03-06,T08,Havre,North,3,66,354,88.5,6,85.5,1,3,16.0
2022-03-07,T01,Barstow,West,8,192,90,10.0,15,86.9,0,3,20.6
2022-03-07,T02,Alliance,Midwest,8,174,110,10.0,21,91.4,0,3,19.8
2022-03-07,T03,Galesburg,Midwest,7,164,75,10.0,16,91.3,0,3,15.0
2022-03-07,T04,Memphis,South,11,228,931,98.0,20,93.4,0,3,25.7
2022-03-07,T05,Kansas City,Midwest,14,300,1176,98.0,28,87.4,0,3,21.3
2022-03-07,T06,Stockton,West,9,207,138,25.1,4,87.2,0,3,12.5
2022-03-07,T07,Amarillo,South,7,109,60,10.0,17,93.9,0,3,15.0
2022-03-07,T08,Havre,North,8,168,392,98.0,14,89.1,0,3,19.1
2022-03-08,T01,Barstow,West,16,431,249,27.7,20,92.2,0,3,19.9
2022-03-08,T02,Alliance,Midwest,12,289,149,13.5,19,87.1,0,3,18.9
2022-03-08,T03,Galesburg,Midwest,8,248,107,14.3,21,92.1,0,3,15.4
2022-03-08,T04,Memphis,South,17,388,931,98.0,20,86.6,0,3,15.8
2022-03-08,T05,Kansas City,Midwest,15,383,1176,98.0,22,86.9,0,3,18.9
2022-03-08,T06,Stockton,West,7,164,86,15.6,14,96.6,0,3,17.7
2022-03-08,T07,Amarillo,South,6,136,60,10.0,13,88.9,0,3,19.4
2022-03-08,T08,Havre,North,5,135,392,98.0,8,91.0,0,3,19.9
2022-03-09,T01,Barstow,West,13,322,97,10.8,15,93.4,0,3,28.3
2022-03-09,T02,Alliance,Midwest,15,344,110,10.0,23,92.8,0,3,16.4
2022-03-09,T03,Galesburg,Midwest,7,177,75,10.0,18,87.8,0,3,19.8
2022-03-09,T04,Memphis,South,10,245,847,89.2,26,87.6,0,3,30.3
2022-03-09,T05,Kansas City,Midwest,17,353,1176,98.0,25,92.7,0,3,15.7
2022-03-09,T06,Stockton,West,8,186,60,10.9,10,84.8,0,3,13.4
2022-03-09,T07,Amarillo,South,10,279,159,26.5,10,86.1,0,3,12.7
2022-03-09,T08,Havre,North,6,136,392,98.0,5,92.3,0,3,19.0
2022-03-10,T01,Barstow,West,14,330,90,10.0,12,80.0,0,3,27.9
2022-03-10,T02,Alliance,Midwest,12,321,110,10.0,25,89.1,0,3,14.4
2022-03-10,T03,Galesburg,Midwest,12,273,116,15.5,14,87.1,0,3,23.0
2022-03-10,T04,Memphis,South,13,254,906,95.4,17,96.0,0,3,18.5
2022-03-10,T05,Kansas City,Midwest,11,235,1125,93.8,36,89.6,0,3,21.9
2022-03-10,T06,Stockton,West,8,177,55,10.0,10,85.8,0,3,12.5
2022-03-10,T07,Amarillo,South,5,132,60,10.0,15,86.1,0,3,17.8
2022-03-10,T08,Havre,North,4,95,372,93.0,6,84.7,0,3,15.0
2022-03-11,T01,Barstow,West,18,500,207,23.0,16,87.8,0,3,19.4
2022-03-11,T02,Alliance,Midwest,14,253,110,10.0,21,90.1,0,3,20.2
2022-03-11,T03,Galesburg,Midwest,8,202,75,10.0,9,82.7,0,3,21.0
2022-03-11,T04,Memphis,South,11,264,931,98.0,28,85.5,0,3,31.0
2022-03-11,T05,Kansas City,Midwest,12,248,1176,98.0,16,89.6,0,3,20.9
2022-03-11,T06,Stockton,West,2,55,55,10.0,10,90.6,0,3,12.9
2022-03-11,T07,Amarillo,South,11,258,144,24.0,11,85.5,0,3,23.1
2022-03-11,T08,Havre,North,1,17,321,80.2,7,92.4,0,3,23.3
2022-03-12,T01,Barstow,West,13,308,90,10.0,15,87.2,1,3,26.6
2022-03-12,T02,Alliance,Midwest,12,301,110,10.0,15,82.4,1,3,16.4
2022-03-12,T03,Galesburg,Midwest,10,240,75,10.0,13,84.1,1,3,20.9
2022-03-12,T04,Memphis,South,10,198,924,97.3,17,88.4,1,3,22.5
2022-03-12,T05,Kansas City,Midwest,13,296,1176,98.0,23,84.4,1,3,20.6
2022-03-12,T06,Stockton,West,4,91,58,10.5,11,91.1,1,3,13.7
2022-03-12,T07,Amarillo,South,13,269,111,18.5,16,82.6,1,3,18.5
2022-03-12,T08,Havre,North,6,128,392,98.0,6,86.4,1,3,16.8
2022-03-13,T01,Barstow,West,10,224,90,10.0,18,84.5,1,3,20.1
2022-03-13,T02,Alliance,Midwest,12,267,110,10.0,15,88.7,1,3,15.8
2022-03-13,T03,Galesburg,Midwest,9,249,75,10.0,17,91.9,1,3,15.0
2022-03-13,T04,Memphis,South,11,219,931,98.0,16,90.1,1,3,23.5
2022-03-13,T05,Kansas City,Midwest,13,372,1176,98.0,23,92.5,1,3,14.5
2022-03-13,T06,Stockton,West,4,87,55,10.0,10,90.4,1,3,16.5
2022-03-13,T07,Amarillo,South,9,198,60,10.0,4,93.1,1,3,14.6
2022-03-13,T08,Havre,North,4,100,381,95.2,9,88.6,1,3,19.1
2022-03-14,T01,Barstow,West,14,291,106,11.8,19,88.9,0,3,21.7
2022-03-14,T02,Alliance,Midwest,8,205,110,10.0,22,88.9,0,3,12.1
2022-03-14,T03,Galesburg,Midwest,6,121,75,10.0,11,91.1,0,3,17.4
2022-03-14,T04,Memphis,South,13,274,931,98.0,20,88.5,0,3,25.5
2022-03-14,T05,Kansas City,Midwest,15,183,1045,87.1,22,86.3,0,3,27.2
2022-03-14,T06,Stockton,West,7,195,114,20.7,10,87.6,0,3,17.1
2022-03-14,T07,Amarillo,South,8,203,60,10.0,10,90.9,0,3,11.9
2022-03-14,T08,Havre,North,8,176,392,98.0,8,85.4,0,3,11.8
2022-03-15,T01,Barstow,West,10,254,90,10.0,13,82.9,0,3,31.8
2022-03-15,T02,Alliance,Midwest,8,163,110,10.0,29,85.4,0,3,17.2
2022-03-15,T03,Galesburg,Midwest,12,219,126,16.8,17,88.9,0,3,20.4
2022-03-15,T04,Memphis,South,18,489,931,98.0,22,85.0,0,3,22.0
2022-03-15,T05,Kansas City,Midwest,15,338,1176,98.0,13,86.9,0,3,16.5
2022-03-15,T06,Stockton,West,10,202,94,17.1,11,89.7,0,3,16.0
2022-03-15,T07,Amarillo,South,8,159,60,10.0,18,83.6,0,3,17.8
2022-03-15,T08,Havre,North,1,21,249,62.3,8,88.6,0,3,12.7
2022-03-16,T01,Barstow,West,14,379,147,16.3,14,85.1,0,3,11.8
2022-03-16,T02,Alliance,Midwest,13,298,170,15.5,23,87.3,0,3,22.8
2022-03-16,T03,Galesburg,Midwest,12,297,166,22.1,17,92.6,0,3,22.1
2022-03-16,T04,Memphis,South,16,287,781,82.2,23,88.5,0,3,16.5
2022-03-16,T05,Kansas City,Midwest,9,236,1144,95.3,33,94.2,0,3,17.3
2022-03-16,T06,Stockton,West,8,223,88,16.0,14,89.7,0,3,16.3
2022-03-16,T07,Amarillo,South,6,141,60,10.0,11,86.7,0,3,15.0
2022-03-16,T08,Havre,North,6,96,325,81.2,10,95.2,0,3,17.5
2022-03-17,T01,Barstow,West,10,232,90,10.0,29,85.3,0,3,15.9
2022-03-17,T02,Alliance,Midwest,18,406,202,18.4,19,88.9,0,3,17.9
2022-03-17,T03,Galesburg,Midwest,8,209,75,10.0,11,83.4,0,3,21.5
2022-03-17,T04,Memphis,South,11,239,765,80.5,28,94.9,0,3,24.2
2022-03-17,T05,Kansas City,Midwest,7,148,1119,93.2,27,93.2,0,3,20.3
2022-03-17,T06,Stockton,West,8,132,55,10.0,6,88.6,0,3,15.7
2022-03-17,T07,Amarillo,South,13,256,134,22.3,16,90.3,0,3,17.5
2022-03-17,T08,Havre,North,8,170,392,98.0,10,91.4,0,3,14.3
2022-03-18,T01,Barstow,West,7,191,90,10.0,20,87.0,0,3,19.7
2022-03-18,T02,Alliance,Midwest,12,238,110,10.0,19,88.8,0,3,17.4
2022-03-18,T03,Galesburg,Midwest,16,392,191,25.5,20,89.4,0,3,23.3
2022-03-18,T04,Memphis,South,13,299,855,90.0,16,91.2,0,3,22.0
2022-03-18,T05,Kansas City,Midwest,14,339,1176,98.0,20,84.6,0,3,27.6
2022-03-18,T06,Stockton,West,9,192,55,10.0,10,95.1,0,3,18.5
2022-03-18,T07,Amarillo,South,12,257,104,17.3,13,89.9,0,3,14.1
2022-03-18,T08,Havre,North,3,76,313,78.2,10,83.9,0,3,14.3
2022-03-19,T01,Barstow,West,15,261,111,12.3,14,87.9,1,3,28.9
2022-03-19,T02,Alliance,Midwest,11,209,110,10.0,23,83.4,1,3,17.4
2022-03-19,T03,Galesburg,Midwest,11,282,75,10.0,16,83.0,1,3,31.7
2022-03-19,T04,Memphis,South,10,266,862,90.7,21,88.0,1,3,16.6
2022-03-19,T05,Kansas City,Midwest,14,367,1176,98.0,17,83.4,1,3,29.5
2022-03-19,T06,Stockton,West,10,175,55,10.0,7,89.8,1,3,16.0
2022-03-19,T07,Amarillo,South,7,146,60,10.0,11,88.5,1,3,13.8
2022-03-19,T08,Havre,North,3,65,318,79.5,8,88.6,1,3,11.1
2022-03-20,T01,Barstow,West,8,185,90,10.0,15,85.0,1,3,23.5
2022-03-20,T02,Alliance,Midwest,12,253,110,10.0,15,87.5,1,3,15.2
2022-03-20,T03,Galesburg,Midwest,18,454,197,26.3,12,91.7,1,3,25.0
2022-03-20,T04,Memphis,South,4,116,766,80.6,10,86.4,1,3,31.1
2022-03-20,T05,Kansas City,Midwest,10,218,1104,92.0,16,88.3,1,3,22.7
2022-03-20,T06,Stockton,West,9,166,55,10.0,12,87.1,1,3,9.2
2022-03-20,T07,Amarillo,South,8,188,60,10.0,13,87.3,1,3,13.1
2022-03-20,T08,Havre,North,2,46,312,78.0,10,89.6,1,3,13.0
2022-03-21,T01,Barstow,West,17,395,219,24.3,17,93.1,0,3,24.7
2022-03-21,T02,Alliance,Midwest,9,209,110,10.0,27,87.2,0,3,17.4
2022-03-21,T03,Galesburg,Midwest,14,269,75,10.0,9,90.1,0,3,18.6
2022-03-21,T04,Memphis,South,19,414,931,98.0,12,83.9,0,3,18.8
2022-03-21,T05,Kansas City,Midwest,9,186,1133,94.4,20,87.1,0,3,20.5
2022-03-21,T06,Stockton,West,12,286,128,23.3,22,91.2,0,3,10.7
2022-03-21,T07,Amarillo,South,7,167,60,10.0,15,88.6,0,3,15.4
2022-03-21,T08,Havre,North,2,41,323,80.8,6,95.7,0,3,17.0
2022-03-22,T01,Barstow,West,16,338,105,11.7,24,89.4,0,3,22.8
2022-03-22,T02,Alliance,Midwest,19,391,204,18.5,23,88.1,0,3,20.4
2022-03-22,T03,Galesburg,Midwest,7,171,75,10.0,15,92.9,0,3,24.6
2022-03-22,T04,Memphis,South,8,198,759,79.9,21,92.8,0,3,34.3
2022-03-22,T05,Kansas City,Midwest,12,306,1176,98.0,25,82.4,0,3,21.8
2022-03-22,T06,Stockton,West,6,140,55,10.0,16,80.5,0,3,9.8
2022-03-22,T07,Amarillo,South,9,258,112,18.7,19,85.5,0,3,10.3
2022-03-22,T08,Havre,North,3,62,342,85.5,7,85.1,0,3,20.8
2022-03-23,T01,Barstow,West,15,457,169,18.8,16,93.3,0,3,26.2
2022-03-23,T02,Alliance,Midwest,18,394,132,12.0,18,87.6,0,3,21.3
2022-03-23,T03,Galesburg,Midwest,8,221,75,10.0,8,85.6,0,3,18.6
2022-03-23,T04,Memphis,South,14,319,910,95.8,18,81.4,0,3,13.4
